wss_bytes,wss_kib,latency_ns
1825664,1782.875,9.409983952840168
1890048,1845.75,9.231885274251301
1956608,1910.75,9.460131327311197
2025600,1978.125,9.00908311208089
2097152,2048.0,9.120742479960123
2171008,2120.125,9.22258694966634
2247552,2194.875,9.103218714396158
2326912,2272.375,8.990248044331867
2408960,2352.5,9.121020634969074
2493824,2435.375,9.71678892771403
2581888,2521.375,9.540677070617676
2672896,2610.25,9.541352589925129
2767104,2702.25,9.166439374287922
2864768,2797.625,12.316187222798664
2965760,2896.25,10.038654009501139
3070336,2998.375,13.905088106791178
3178624,3104.125,9.868582089742024
3290752,3213.625,9.648482004801432
3406720,3326.875,9.76892312367757
3526912,3444.25,10.281721750895182
3651328,3565.75,18.047968546549477
3780096,3691.5,12.84329096476237
3913344,3821.625,10.713855425516764
4051328,3956.375,10.925690333048502
4194304,4096.0,10.498921076456705
4342144,4240.375,12.636701265970865
4495232,4389.875,10.967532793680826
4653824,4544.75,11.54327392578125
4817920,4705.0,10.734995206197102
4987776,4870.875,13.460199038187662
5163776,5042.75,11.760592460632324
5345792,5220.5,15.246232350667317
5534336,5404.625,16.590555508931477
5729536,5595.25,13.894915580749512
5931520,5792.5,14.81183369954427
6140800,5996.875,16.25839869181315
6357376,6208.375,30.6321382522583
6581504,6427.25,151.60624186197916
6813568,6653.875,18.668254216512043
7053824,6888.5,40.162086486816406
7302656,7131.5,16.88853899637858
7560192,7383.0,19.45638656616211
7826816,7643.375,18.777132034301758
8102784,7912.875,36.17894649505615
8388608,8192.0,28.49578857421875
8684416,8480.875,76.71225070953369
8990592,8779.875,31.574289004007973
9307648,9089.5,25.612552960713703
9635968,9410.125,26.9853671391805
9975680,9741.875,133.28500588734943
10327552,10085.5,28.085072835286457
10691712,10441.125,75.76982180277506
11068800,10809.375,72.81982898712158
11459072,11190.5,101.8309990564982
11863168,11585.125,107.74727662404378
12281600,11993.75,104.16273276011148
12714752,12416.75,78.85499795277913
13163136,12854.625,105.28512795766194
13627264,13307.875,100.13274351755777
14107776,13777.125,94.80222066243489
14605312,14263.0,111.42202218373616
15120384,14766.0,117.62301127115884
15653632,15286.75,93.40405464172363
16205696,15825.875,92.08242098490396
16777216,16384.0,116.65912469228108
17368832,16961.75,85.83981544258897
17981312,17559.875,120.78321463231751
18615424,18179.125,120.80763421415129
19271936,18820.25,112.5450326664984
19951488,19483.875,121.8191846142002
20655104,20171.0,124.00970400988216
21383552,20882.375,136.13444576466995
22137600,21618.75,126.95296689794738
22918272,22381.125,121.22502080436081
23726464,23170.375,125.78252986482379
24563200,23987.5,120.12549939204445
25429504,24833.5,126.34229908691886
26326272,25709.25,119.63473851013416
27254656,26615.875,128.53451535033133
28215680,27554.375,126.09901066829978
29210752,28526.125,129.16408314308376
30240896,29532.125,171.7313534625429
31307392,30573.625,121.3646498139055
32411392,31651.75,162.08397755126757
33554432,32768.0,122.71692355473836
34737664,33923.5,124.31123750865918
35962624,35119.75,125.18289358789094
