wss_bytes,wss_kib,latency_ns,run
44275328,43237.625,125.56899817931985,0
47453120,46340.9375,124.48932580184251,0
50859008,49667.0,121.63058865262036,0
54509312,53231.75,120.48228978100524,0
58421632,57052.375,120.22935485465673,0
62614784,61147.25,122.26750032615318,0
67108864,65536.0,121.02296232661041,0
71925440,70239.6875,126.78987995984042,0
77087808,75281.0625,111.24590693548463,0
82620672,80684.25,122.38589331998858,0
88550656,86475.25,123.02726271757436,0
94906240,92681.875,117.70221887272491,0
101718016,99334.0,123.36403521674096,0
109018624,106463.5,126.5135010380759,0
116843264,114104.75,114.58232767207309,0
125229568,122294.5,125.97150604384396,0
134217728,131072.0,124.2726129036853,0
143850944,140479.4375,127.13345083616302,0
154175680,150562.1875,127.4321599652399,0
165241344,161368.5,125.42592312882194,0
177101312,172950.5,124.68594484837868,0
189812480,185363.75,124.37540649191826,0
203436032,198668.0,123.82987023493223,0
218037312,212927.0625,126.45508481180322,0
233686592,228209.5625,124.58320878375172,0
250459136,244589.0,127.79730785486551,0
268435456,262144.0,128.74657582324022,0
287701952,280958.9375,121.7978948718928,0
308351360,301124.375,125.72841721986626,0
330482752,322737.0625,127.05539221589513,0
354202688,345901.0625,125.76359089617397,0
379625024,370727.5625,129.2218533870099,0
406872064,397336.0,127.15567558353105,0
436074624,425854.125,128.7108400591253,0
467373248,456419.1875,129.96669076862852,0
500918272,489178.0,130.1179205114152,0
536870912,524288.0,129.4227441719289,0
256,0.25,1.5836822077110086,1
320,0.3125,1.584772774685265,1
384,0.375,1.5790861947156833,1
448,0.4375,1.6288585611315232,1
512,0.5,1.5852022813033912,1
576,0.5625,1.5788853200218318,1
640,0.625,1.5824039142046802,1
704,0.6875,1.5764784759627732,1
768,0.75,1.5757794320281695,1
832,0.8125,1.6516180291716287,1
896,0.875,1.5950750898928407,1
1024,1.0,1.5834981334460974,1
1088,1.0625,1.5803593750479867,1
1152,1.125,1.5857508518309642,1
1216,1.1875,1.5852351517078398,1
1344,1.3125,1.6288081598447024,1
1408,1.375,1.603861714228627,1
1536,1.5,1.5863710067948917,1
1600,1.5625,1.5771724067233517,1
1728,1.6875,1.5803002083199795,1
1856,1.8125,1.585648588350458,1
2048,2.0,1.5873804934381752,1
2176,2.125,1.6518736878728943,1
2304,2.25,1.8420172903522505,1
2496,2.4375,1.6372251747438016,1
2688,2.625,1.5803988195333247,1
